MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE
C000090E,329+0.020,,PARK,October,2013,5:15,THU,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66119265,-110.6506601
C000090E,329+0.128,NOT IN CITY LIMITS,PARK,NOVEMBER,2017,11:20,WED,NON-JUNCTION,ON ROADWAY,SNOW,SLUSH,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,REAR-END,45.66093065,-110.648223
C000090E,329+0.140,,PARK,November,2014,19:30,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.66097568,-110.6479375
C000090E,329+0.165,,PARK,May,2016,20:40,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.66112205,-110.6474525
C000090E,329+0.233,,PARK,December,2014,18:00,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,WILD ANIMAL,45.66140178,-110.6461089
C000090E,329+0.252,,PARK,July,2014,1:40,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,WILD ANIMAL,45.66158534,-110.6458078
C000090E,329+0.451,NOT IN CITY LIMITS,PARK,FEBRUARY,2017,15:00,TUE,NON-JUNCTION,ON ROADWAY,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66159058,-110.6417313
C000090E,329+0.545,,PARK,July,2015,6:15,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.66122078,-110.639832
C000090E,329+0.613,,PARK,February,2015,10:40,MON,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SLUSH,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66080167,-110.6385931
C000090E,329+0.619,,PARK,November,2014,6:20,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.66074075,-110.6384075
C000090E,329+0.619,NOT IN CITY LIMITS,PARK,JUNE,2017,20:50,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.66089371,-110.6383981
C000090E,329+0.670,,PARK,August,2013,7:25,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.6603985,-110.6373439
C000090E,329+0.700,,PARK,February,2014,2:00,TUE,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66015464,-110.6370315
C000090E,329+0.880,,PARK,July,2013,9:25,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65878322,-110.633881
C000090E,329+0.924,,PARK,October,2014,19:30,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65843648,-110.6331615
C000090E,329+0.949,,PARK,October,2014,8:30,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.65828458,-110.6326515
C000090E,330+0.000,,PARK,June,2014,8:45,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65744,-110.63066
C000090E,330+0.087,,PARK,November,2015,0:54,MON,CROSSOVER-RELATED,MEDIAN,RAIN,WET,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,RIGHT ANGLE,45.65688439,-110.6290248
C000090E,330+0.106,,PARK,January,2014,6:00,THU,NON-JUNCTION,ON ROADWAY,BLOWING SNOW,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),JACKKNIFE,45.65667,-110.6287883
C000090E,330+0.190,,PARK,December,2013,17:40,WED,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65605114,-110.627044
C000090E,330+0.249,,PARK,December,2016,20:15,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65560036,-110.6261765
C000090E,330+0.311,,PARK,December,2016,19:35,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65523491,-110.6249949
C000090E,330+0.373,,PARK,January,2014,21:42,FRI,NON-JUNCTION,MEDIAN,BLOWING SNOW,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65502997,-110.6237313
C000090E,330+0.411,,PARK,January,2015,21:32,SUN,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65472131,-110.6231825
C000090E,330+0.442,,PARK,November,2016,9:45,TUE,NON-JUNCTION,SHOULDER,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65450783,-110.6226022
C000090E,330+0.530,,PARK,October,2013,7:28,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65422765,-110.62066
C000090E,330+0.579,,PARK,June,2015,8:32,TUE,NON-JUNCTION,MEDIAN,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.65373833,-110.6199033
C000090E,330+0.579,,PARK,January,2016,16:45,FRI,NON-JUNCTION,ON ROADWAY,SEVERE CROSSWINDS,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.65369431,-110.6200102
C000090E,330+0.791,,PARK,October,2016,15:15,TUE,ENTRANCE/EXIT RAMP,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65244043,-110.6160072
C000090E,330+0.871,,PARK,July,2015,5:30,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65191199,-110.6145379
C000090E,330+0.896,,PARK,March,2014,12:01,WED,NON-JUNCTION,ON ROADWAY,SEVERE CROSSWINDS,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),LOST CONTROL,45.65181946,-110.6139691
C000090E,331+0.200,,PARK,December,2013,15:50,TUE,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64994493,-110.6086776
C000090E,331+0.726,,PARK,November,2015,12:45,FRI,NON-JUNCTION,ON ROADWAY,SEVERE CROSSWINDS,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.64732,-110.5986
C000090E,331+0.770,,PARK,December,2015,8:45,TUE,NON-JUNCTION,MEDIAN,CLOUDY,ICE/FROST,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.64714938,-110.5977989
C000090E,331+0.857,,PARK,March,2015,12:25,SAT,OTHER LOCATION,ON ROADWAY,SEVERE CROSSWINDS,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.64679666,-110.5960246
C000090E,331+0.882,NOT IN CITY LIMITS,PARK,DECEMBER,2017,10:26,MON,NON-JUNCTION,ON ROADWAY,SEVERE CROSSWINDS,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),JACKKNIFE,45.64677052,-110.5955916
C000090E,331+0.888,,PARK,March,2015,11:15,SAT,NON-JUNCTION,MEDIAN,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.64679836,-110.5954231
C000090E,332+0.002,,PARK,December,2015,9:51,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.64635,-110.5932
C000090E,332+0.200,,PARK,September,2013,20:35,TUE,NON-JUNCTION,MEDIAN,SLEET/HAIL/FREEZING RAIN/DRIZZLE,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.64562825,-110.5891706
C000090E,332+0.208,NOT IN CITY LIMITS,PARK,MAY,2017,14:25,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.64558646,-110.5890433
C000090E,332+0.227,,PARK,February,2014,11:55,MON,NON-JUNCTION,SHOULDER,BLOWING SNOW,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.64561199,-110.588698
C000090E,332+0.227,,PARK,June,2015,0:25,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64557347,-110.5887351
C000090E,332+0.283,NOT IN CITY LIMITS,PARK,DECEMBER,2017,6:25,MON,NON-JUNCTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64528333,-110.5875929
C000090E,332+0.360,,PARK,December,2013,7:30,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64538853,-110.5859835
C000090E,332+0.407,,PARK,March,2014,6:10,MON,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64493498,-110.5850588
C000090E,332+0.470,,PARK,December,2013,21:17,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.6450112,-110.583674
C000090E,332+0.538,,PARK,February,2014,0:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.644635,-110.5824617
C000090E,332+0.563,,PARK,February,2015,17:30,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DUSK,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,WILD ANIMAL,45.64443435,-110.5818944
C000090E,332+0.563,,PARK,June,2016,10:45,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.6444671,-110.5818964
C000090E,332+0.570,,PARK,November,2015,18:45,THU,NON-JUNCTION,ON ROADWAY,SNOW,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64451496,-110.5817667
C000090E,332+0.582,LIVINGSTON,PARK,April,2014,21:00,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64451152,-110.5814798
C000090E,332+0.607,NOT IN CITY LIMITS,PARK,NOVEMBER,2017,14:08,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64450913,-110.5809835
C000090E,332+0.663,LIVINGSTON,PARK,September,2015,9:10,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64431783,-110.5799356
C000090E,332+0.669,LIVINGSTON,PARK,November,2016,18:50,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64429594,-110.5797339
C000090E,332+0.712,LIVINGSTON,PARK,October,2015,19:38,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.64424171,-110.5788365
C000090E,332+0.824,LIVINGSTON,PARK,DECEMBER,2017,17:50,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64410509,-110.5765074
C000090E,332+0.868,LIVINGSTON,PARK,November,2015,19:45,TUE,NON-JUNCTION,MEDIAN,CLOUDY,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.6443,-110.5757
C000090E,332+0.941,LIVINGSTON,PARK,April,2013,10:55,SUN,INTERSECTION-RELATED,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.64452993,-110.5728414
C000090E,333+0.002,LIVINGSTON,PARK,June,2016,5:05,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64431,-110.5725
C000090E,333+0.100,,PARK,August,2013,7:45,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64458583,-110.5705205
C000090E,333+0.407,LIVINGSTON,PARK,MARCH,2017,1:45,WED,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64432759,-110.5641536
C000090E,333+0.525,,PARK,July,2014,21:05,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64436811,-110.5617405
C000090E,333+0.570,,PARK,April,2013,16:00,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.64440222,-110.5606136
C000090E,333+0.580,,PARK,May,2013,6:10,WED,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64438513,-110.560518
C000090E,333+0.587,,PARK,January,2015,11:09,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64432025,-110.560354
C000090E,333+0.593,,PARK,October,2016,12:50,TUE,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,HEAD ON,45.64434079,-110.5602516
C000090E,333+0.674,,PARK,March,2016,13:43,TUE,NON-JUNCTION,ROADSIDE RIGHT,SNOW,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64433546,-110.5586284
C000090E,333+0.680,,PARK,November,2014,19:35,SAT,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.64434079,-110.5585167
C000090E,333+0.687,LIVINGSTON,PARK,May,2014,8:15,MON,NON-JUNCTION,MEDIAN,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.64441245,-110.5584211
C000090E,333+0.820,,PARK,February,2013,18:30,FRI,NON-JUNCTION,SHOULDER,SEVERE CROSSWINDS,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64473,-110.555685
C000090E,333+0.880,,PARK,September,2013,19:55,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64502039,-110.5545484
C000090E,333+0.920,,PARK,July,2013,9:20,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64486,-110.5535333
C000090E,333+0.940,,PARK,December,2013,16:44,WED,NON-JUNCTION,ON ROADWAY,SEVERE CROSSWINDS,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.64520555,-110.5534333
C000090E,333+0.998,,PARK,November,2014,20:00,SAT,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64544041,-110.5522124
C000090E,333+1.016,,PARK,January,2015,17:27,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.6455,-110.55179
C000090E,334+0.000,,PARK,December,2013,10:58,SAT,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.64562,-110.55217
C000090E,334+0.015,,PARK,March,2016,18:00,FRI,NON-JUNCTION,MEDIAN,SNOW,SLUSH,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.64566109,-110.5515525
C000090E,334+0.114,,PARK,June,2016,5:45,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.64646919,-110.5499069
C000090E,334+0.440,,PARK,February,2013,2:12,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.649825,-110.545055
C000090E,334+0.543,NOT IN CITY LIMITS,PARK,MAY,2017,15:35,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,FATAL ACCIDENT,REAR-END,45.6509107,-110.5436285
C000090E,334+0.750,,PARK,September,2013,8:50,SUN,NON-JUNCTION,MEDIAN,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65318466,-110.5408836
C000090E,334+0.793,NOT IN CITY LIMITS,PARK,JULY,2017,22:20,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65344982,-110.5400452
C000090E,334+0.842,,PARK,July,2016,6:41,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65397079,-110.5392784
C000090E,334+0.966,,PARK,November,2015,9:28,FRI,NON-JUNCTION,MEDIAN,SNOW,SNOW,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.65524533,-110.5375288
C000090E,335+0.060,,PARK,September,2013,8:05,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65625869,-110.5363265
C000090E,335+0.079,,PARK,December,2015,7:00,SAT,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.6564263,-110.5360694
C000090E,335+0.092,,PARK,November,2015,9:30,FRI,NON-JUNCTION,SHOULDER,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65655,-110.5358717
C000090E,335+0.204,LIVINGSTON,PARK,June,2015,20:05,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65781335,-110.5345154
C000090E,335+0.210,,PARK,February,2014,7:35,TUE,NON-JUNCTION,SHOULDER,SEVERE CROSSWINDS,ICE/FROST,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65791064,-110.5344057
C000090E,335+0.533,,PARK,April,2014,15:30,FRI,NON-JUNCTION,ROADSIDE RIGHT,RAIN,WET,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.66157667,-110.5303133
C000090E,335+0.608,,PARK,April,2015,7:20,MON,NON-JUNCTION,MEDIAN,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),JACKKNIFE,45.66251642,-110.5295137
C000090E,335+0.614,NOT IN CITY LIMITS,PARK,NOVEMBER,2017,18:17,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.66254835,-110.5293452
C000090E,335+0.650,,PARK,December,2013,1:05,MON,NON-JUNCTION,MEDIAN,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.66303159,-110.529263
C000090E,335+0.820,,PARK,June,2013,14:58,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.66492667,-110.526675
C000090E,335+1.000,,PARK,December,2013,9:30,THU,NON-JUNCTION,ROADSIDE RIGHT,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66694,-110.52447
C000090E,336+0.043,,PARK,January,2014,11:11,WED,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.66748667,-110.5239983
C000090E,336+0.220,,PARK,July,2013,13:10,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.66954833,-110.521725
C000090E,336+0.222,NOT IN CITY LIMITS,PARK,AUGUST,2017,19:30,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,OTHER,45.66948272,-110.5217225
C000090E,336+0.280,,PARK,January,2013,12:55,WED,NON-JUNCTION,ON ROADWAY,BLOWING SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),JACKKNIFE,45.67032,-110.5212883
C000090E,336+0.334,,PARK,July,2015,9:20,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.6708043,-110.5202608
C000090E,336+0.484,NOT IN CITY LIMITS,PARK,JUNE,2017,9:29,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.67256168,-110.5185176
C000090E,336+0.880,,PARK,December,2013,11:15,SUN,NON-JUNCTION,SHOULDER,BLOWING SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67719739,-110.5136725
C000090E,336+0.884,,PARK,December,2015,17:00,MON,NON-JUNCTION,ON ROADWAY,BLOWING SNOW,ICE/FROST,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.6771205,-110.5134367
