MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE
C001203N,000+0.750,BOZEMAN,GALLATIN,January,2014,21:40,SAT,INTERSECTION-RELATED,ON ROADWAY,SNOW,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.6711346,-111.0520576
C001203N,000+0.750,BOZEMAN,GALLATIN,August,2014,22:13,SAT,INTERSECTION,ON ROADWAY,SLEET/HAIL/FREEZING RAIN/DRIZZLE,WET,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.6711346,-111.0520576
C001203N,000+0.750,BOZEMAN,GALLATIN,September,2015,19:42,WED,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DUSK,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.6711346,-111.0520576
C001203N,000+0.750,BOZEMAN,GALLATIN,April,2016,17:26,FRI,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.6711346,-111.0520576
C001203N,000+0.750,BOZEMAN,GALLATIN,May,2016,17:02,TUE,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67116605,-111.0520353
C001204E,000+0.346,BOZEMAN,GALLATIN,September,2016,16:02,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.6856964,-111.0548705
C001203N,000+0.750,BOZEMAN,GALLATIN,January,2016,0:06,SAT,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67117513,-111.0520701
C001203N,000+0.750,BOZEMAN,GALLATIN,JANUARY,2017,16:56,WED,INTERSECTION,ON ROADWAY,CLOUDY,SNOW,DUSK,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.67530464,-111.0519009
C001203N,000+0.750,BOZEMAN,GALLATIN,JULY,2017,1:59,SUN,INTERSECTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,BICYCLE,45.6711774,-111.0520679
C001203N,000+0.750,BOZEMAN,GALLATIN,NOVEMBER,2017,11:21,SAT,INTERSECTION-RELATED,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67113582,-111.0520483
C001203N,000+0.762,BOZEMAN,GALLATIN,July,2014,16:43,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.67127963,-111.0520757
C001203N,000+0.762,BOZEMAN,GALLATIN,September,2015,7:44,TUE,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.67132219,-111.0520622
C001203N,000+0.806,BOZEMAN,GALLATIN,December,2015,12:20,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.67197368,-111.0520316
C001203N,000+0.862,BOZEMAN,GALLATIN,JUNE,2017,7:55,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67278852,-111.051932
C001203N,000+0.936,BOZEMAN,GALLATIN,SEPTEMBER,2017,22:30,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,BICYCLE,45.67386521,-111.051911
C001203N,001+0.038,BOZEMAN,GALLATIN,September,2013,13:04,THU,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67529653,-111.0518893
C001203N,001+0.038,BOZEMAN,GALLATIN,November,2013,8:48,FRI,INTERSECTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67539404,-111.0519342
C001203N,001+0.140,BOZEMAN,GALLATIN,September,2013,23:52,FRI,NON-JUNCTION,ON ROADWAY,RAIN,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67688578,-111.0518563
C001203N,001+0.166,BOZEMAN,GALLATIN,April,2015,17:00,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67716704,-111.0518456
C001203N,001+0.175,BOZEMAN,GALLATIN,December,2013,17:34,MON,INTERSECTION,ON ROADWAY,SNOW,SNOW,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,"LEFT TURN, OPPOSITE DIRECTION",45.67728988,-111.0518752
C001203N,001+0.254,BOZEMAN,GALLATIN,February,2016,13:19,FRI,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67841427,-111.0518055
C001203N,001+0.254,BOZEMAN,GALLATIN,February,2016,12:57,SUN,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,45.67840635,-111.0517997
C001203N,001+0.289,BOZEMAN,GALLATIN,August,2016,17:31,THU,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67893684,-111.0516781
C001203N,001+0.303,BOZEMAN,GALLATIN,March,2015,12:16,THU,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67912418,-111.0515885
C001203N,001+0.314,BOZEMAN,GALLATIN,October,2015,14:36,SUN,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",45.67930711,-111.0515849
C001203N,001+0.314,BOZEMAN,GALLATIN,May,2016,12:46,SAT,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.67927621,-111.0515857
C001204E,000+0.017,BOZEMAN,GALLATIN,November,2015,22:13,FRI,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,POSSIBLE INJURY ACCIDENT,REAR-END,45.68578387,-111.0616847
C001204E,000+0.047,BOZEMAN,GALLATIN,August,2015,16:37,SAT,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.68580355,-111.0610069
C001204E,000+0.060,BOZEMAN,GALLATIN,June,2013,13:23,FRI,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68574325,-111.0607389
C001204E,000+0.090,BOZEMAN,GALLATIN,DECEMBER,2017,8:35,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68571728,-111.0600955
C001204E,000+0.097,BOZEMAN,GALLATIN,October,2016,15:20,FRI,NON-JUNCTION,ON ROADWAY,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.68577393,-111.0600169
C001204E,000+0.122,BOZEMAN,GALLATIN,May,2015,15:24,TUE,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68575063,-111.0594718
C001204E,000+0.122,BOZEMAN,GALLATIN,January,2015,16:01,WED,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68577726,-111.0594129
C001204E,000+0.128,BOZEMAN,GALLATIN,June,2014,17:19,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.68577841,-111.0593265
C001204E,000+0.128,BOZEMAN,GALLATIN,July,2016,17:20,FRI,INTERSECTION-RELATED,ON ROADWAY,RAIN,WET,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,REAR-END,45.6857876,-111.0592949
C001204E,000+0.147,BOZEMAN,GALLATIN,APRIL,2017,12:57,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68569908,-111.0589728
C001204E,000+0.172,BOZEMAN,GALLATIN,JUNE,2017,15:49,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68573421,-111.0583866
C001204E,000+0.184,BOZEMAN,GALLATIN,February,2013,18:05,THU,INTERSECTION-RELATED,ROADSIDE RIGHT,CLOUDY,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.68585167,-111.0595967
C001204E,000+0.184,BOZEMAN,GALLATIN,December,2014,8:31,TUE,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68569507,-111.0581827
C001204E,000+0.252,BOZEMAN,GALLATIN,APRIL,2017,10:37,MON,INTERSECTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68569854,-111.0567726
C001204E,000+0.254,BOZEMAN,GALLATIN,December,2013,16:38,MON,INTERSECTION,ON ROADWAY,CLEAR,SNOW,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68571689,-111.0567665
C001204E,000+0.254,BOZEMAN,GALLATIN,May,2013,11:24,MON,INTERSECTION,ON ROADWAY,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68569062,-111.0567527
C001204E,000+0.420,BOZEMAN,GALLATIN,June,2014,17:30,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,REAR-END,45.6856571,-111.0533448
C001204E,000+0.513,BOZEMAN,GALLATIN,July,2014,23:37,WED,INTERSECTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.68564867,-111.0513812
C001204E,000+0.517,BOZEMAN,GALLATIN,May,2013,2:05,SUN,INTERSECTION,SHOULDER,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.68559134,-111.0513193
C001204E,000+0.517,BOZEMAN,GALLATIN,June,2013,17:05,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.68559134,-111.0513193
C001204E,000+0.517,BOZEMAN,GALLATIN,June,2013,19:16,MON,INTERSECTION-RELATED,OFF ROADWAY LOCATION UNKNOWN,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.68559134,-111.0513193
C001204E,000+0.544,BOZEMAN,GALLATIN,DECEMBER,2017,16:14,THU,INTERSECTION,ON ROADWAY,CLOUDY,SLUSH,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68557982,-111.0507428
C001204E,000+0.573,BOZEMAN,GALLATIN,July,2014,13:01,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68558266,-111.0501655
C001204E,000+0.697,BOZEMAN,GALLATIN,October,2013,9:00,WED,ACCELERATION/DECELERATION LANE,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68552396,-111.0468459
C001204E,000+0.698,BOZEMAN,GALLATIN,June,2014,16:57,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68554098,-111.0475928
C001204E,000+0.711,BOZEMAN,GALLATIN,November,2014,15:50,TUE,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DUSK,POSSIBLE INJURY ACCIDENT,REAR-END,45.68552906,-111.0473099
C001204E,000+0.723,BOZEMAN,GALLATIN,October,2014,17:03,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68552759,-111.0470989
C001204E,000+0.754,BOZEMAN,GALLATIN,July,2014,12:11,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,BICYCLE,45.68548826,-111.0463686
C001204E,000+0.754,BOZEMAN,GALLATIN,December,2014,21:02,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68549628,-111.0463537
C001204E,000+0.754,BOZEMAN,GALLATIN,December,2015,19:06,MON,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,WET,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68556268,-111.0463646
C001204E,000+0.754,BOZEMAN,GALLATIN,September,2016,11:45,WED,INTERSECTION,ON ROADWAY,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68552683,-111.0463469
C001204E,000+0.762,BOZEMAN,GALLATIN,November,2013,10:33,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.68549174,-111.0461764
C001204E,000+0.762,BOZEMAN,GALLATIN,March,2013,16:15,FRI,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,WET,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.6854933,-111.0462553
C001204E,000+0.762,BOZEMAN,GALLATIN,July,2013,14:28,FRI,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.6854933,-111.0462553
C001204E,000+0.762,BOZEMAN,GALLATIN,July,2013,13:11,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.6854933,-111.0462553
C001204E,000+0.767,BOZEMAN,GALLATIN,December,2014,17:07,FRI,INTERSECTION,ON ROADWAY,SNOW,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68548356,-111.0461809
C001204E,000+0.767,BOZEMAN,GALLATIN,June,2016,18:19,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68550482,-111.0461802
C001204E,000+0.866,BOZEMAN,GALLATIN,November,2015,8:10,MON,THROUGH ROADWAY,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68549459,-111.0441246
C001204E,000+0.872,BOZEMAN,GALLATIN,FEBRUARY,2017,11:16,TUE,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68548427,-111.0439445
C001204E,000+0.874,BOZEMAN,GALLATIN,June,2013,14:55,TUE,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.68548427,-111.0439445
C001204E,000+0.874,BOZEMAN,GALLATIN,June,2013,8:11,THU,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,BICYCLE,45.68548427,-111.0439445
C001204E,000+0.891,BOZEMAN,GALLATIN,April,2015,16:52,TUE,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68550599,-111.0436094
C001204E,000+0.906,BOZEMAN,GALLATIN,FEBRUARY,2017,11:05,SAT,INTERSECTION,SHOULDER,CLEAR,SNOW,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,,45.68549431,-111.0400319
C001204E,001+0.128,BOZEMAN,GALLATIN,March,2013,8:54,SUN,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.6855051,-111.0386864
C001204E,001+0.128,BOZEMAN,GALLATIN,March,2013,16:46,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.6855051,-111.0386864
C001204E,001+0.128,BOZEMAN,GALLATIN,March,2013,17:10,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,BICYCLE,45.6855051,-111.0386864
C001204E,001+0.128,BOZEMAN,GALLATIN,January,2013,13:24,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.6855051,-111.0386864
C001204E,001+0.128,BOZEMAN,GALLATIN,January,2013,19:13,THU,INTERSECTION-RELATED,ON ROADWAY,SNOW,ICE/FROST,DARK-LIGHTED,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.6855051,-111.0386864
C001204E,001+0.128,BOZEMAN,GALLATIN,February,2013,14:42,TUE,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.6855051,-111.0386864
C001204E,001+0.264,BOZEMAN,GALLATIN,November,2013,13:47,TUE,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68554921,-111.0359078
C001204E,001+0.460,BOZEMAN,GALLATIN,September,2013,15:05,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68559606,-111.0316937
C001205N,000+0.115,BOZEMAN,GALLATIN,November,2015,13:59,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.67288909,-111.0480569
C001205N,000+0.145,BOZEMAN,GALLATIN,July,2014,9:59,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67334303,-111.0479278
C001205N,000+0.153,BOZEMAN,GALLATIN,June,2014,19:13,SUN,THROUGH ROADWAY,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),BICYCLE,45.67342875,-111.0479214
C001205N,000+0.215,BOZEMAN,GALLATIN,April,2016,18:21,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67430829,-111.0480085
C001205N,000+0.282,BOZEMAN,GALLATIN,August,2013,7:57,THU,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, OPPOSITE DIRECTION",45.67531414,-111.0479376
C001205N,000+0.282,BOZEMAN,GALLATIN,September,2015,8:21,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.67534829,-111.0479431
C001205N,000+0.382,BOZEMAN,GALLATIN,December,2016,19:07,FRI,NON-JUNCTION,SHOULDER,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67679783,-111.0480405
C001205N,000+0.419,BOZEMAN,GALLATIN,November,2015,13:02,TUE,INTERSECTION,ON ROADWAY,SNOW,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67729599,-111.0478956
C001205N,000+0.419,BOZEMAN,GALLATIN,DECEMBER,2017,10:42,SUN,INTERSECTION,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67729328,-111.0478906
C001205N,000+0.419,BOZEMAN,GALLATIN,NOVEMBER,2017,23:45,FRI,INTERSECTION-RELATED,ON ROADWAY,CLEAR,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.67727508,-111.0478969
C001205N,000+0.491,BOZEMAN,GALLATIN,June,2013,8:43,SAT,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.67834523,-111.0478947
C001205N,000+0.525,BOZEMAN,GALLATIN,June,2015,0:34,SUN,INTERSECTION-RELATED,MEDIAN,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.67882666,-111.0479929
C001206W,000+0.007,BOZEMAN,GALLATIN,JANUARY,2017,20:33,SAT,OTHER LOCATION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,45.68043328,-111.0319861
C001206W,000+0.013,BOZEMAN,GALLATIN,September,2014,4:00,FRI,INTERSECTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.68032596,-111.0322422
C001206W,000+0.131,BOZEMAN,GALLATIN,August,2015,9:52,MON,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,BICYCLE,45.68044647,-111.0346656
C001206W,000+0.181,BOZEMAN,GALLATIN,October,2013,12:27,THU,INTERSECTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68041882,-111.0357506
C001206W,000+0.224,BOZEMAN,GALLATIN,July,2016,21:01,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,POSSIBLE INJURY ACCIDENT,REAR-END,45.68020528,-111.0366249
C001206W,000+0.268,BOZEMAN,GALLATIN,November,2015,8:34,WED,NON-JUNCTION,ON ROADWAY,SNOW,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.6803781,-111.0375742
C001206W,000+0.325,BOZEMAN,GALLATIN,May,2015,1:51,SAT,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,BICYCLE,45.68034358,-111.0387395
C001206W,000+0.325,BOZEMAN,GALLATIN,January,2015,10:08,FRI,INTERSECTION-RELATED,ON ROADWAY,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68034102,-111.0386948
C001206W,000+0.325,BOZEMAN,GALLATIN,February,2015,16:51,SUN,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68033443,-111.0386413
C001206W,000+0.325,BOZEMAN,GALLATIN,December,2015,16:33,TUE,INTERSECTION,ON ROADWAY,CLEAR,ICE/FROST,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.68033106,-111.0387061
C001206W,000+0.348,BOZEMAN,GALLATIN,December,2014,1:58,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,ICE/FROST,DARK-LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,"SIDESWIPE, SAME DIRECTION",45.68033904,-111.0392275
C001206W,000+0.388,BOZEMAN,GALLATIN,January,2013,20:14,WED,INTERSECTION,ON ROADWAY,SNOW,SNOW,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.68033653,-111.0400085
